blades_from_code,catalog_file,coating,code_type,extra_length_mm,form,image_file,image_height_px,image_width_px,material,overall_length_mm,page,product_code,shank_diameter_mm,working_diameter_mm_detected,working_diameter_mm_from_code,x,y,yt_reference
4,LABORATOR (2).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,44,806 104 164 524 010,1.0,1.0,1.0,113.353271484375,445.17152404785156,
5,LABORATOR (2).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,44,806 104 165 524 014,1.0,,1.4,193.6420669555664,445.17152404785156,
6,LABORATOR (2).pdf,without coating,numeric,51.4,cutter cylindric blunt-edged,,,,,4.0,44,806 104 166 514 014,1.0,,1.4,354.2264404296875,445.17152404785156,
6,LABORATOR (2).pdf,without coating,numeric,51.4,cutter cylindric blunt-edged,,,,,4.0,44,806 104 166 514 018,1.0,,1.8,514.8069610595703,445.17152404785156,
6,LABORATOR (2).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,44,806 104 166 524 014,1.0,1.4,1.4,273.93419647216797,445.17152404785156,
6,LABORATOR (2).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,44,806 104 166 524 018,1.0,,1.8,434.5147247314453,445.17152404785156,
3,LABORATOR (2).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,44,806 104 173 524 016,1.0,,1.6,113.3536491394043,591.9220886230469,
3,LABORATOR (2).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,44,806 104 173 524 025,1.0,,2.5,193.64203643798828,591.9220886230469,
3,LABORATOR (2).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,44,806 104 173 524 031,1.0,,3.1,273.93414306640625,591.9220886230469,
8,LABORATOR (2).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,44,806 104 198 524 040,1.0,,4.0,354.2224426269531,591.9220886230469,
9,LABORATOR (2).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,44,806 104 199 524 014,1.0,,1.4,434.51075744628906,592.3621520996094,
9,LABORATOR (2).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,44,806 104 199 524 016,1.0,,1.6,514.8031005859375,592.3621520996094,
9,LABORATOR (2).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,44,806 104 199 524 018,1.0,,1.8,107.37359237670898,754.4068298339844,
9,LABORATOR (2).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,44,806 104 199 524 025,1.0,,2.5,176.25762176513672,754.4068298339844,
9,LABORATOR (2).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,44,806 104 199 524 031,1.0,,3.1,245.1415557861328,754.4068298339844,
6,LABORATOR (2).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,44,806 104 226 524 016,1.0,,1.6,313.9672393798828,754.4068298339844,
9,LABORATOR (2).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,44,806 104 239 524 023,1.0,,2.3,382.9561767578125,754.4068298339844,
0,LABORATOR (2).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,44,806 104 250 524 012,1.0,,1.2,451.78016662597656,754.4068298339844,
0,LABORATOR (2).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,44,806 104 250 524 016,1.0,,1.6,520.6642608642578,754.4068298339844,
0,LABORATOR (2).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,45,806 104 250 524 018,1.0,,1.8,177.02217864990234,349.0980987548828,
0,LABORATOR (2).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,45,806 104 250 524 025,1.0,,2.5,245.90216064453125,349.0980987548828,
0,LABORATOR (2).pdf,without coating,numeric,53.4,cylindric radial cutter,,,,,4.0,45,806 104 250 534 018,1.0,,1.8,108.14219284057617,349.0980987548828,
7,LABORATOR (2).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,45,806 104 257 524 023,1.0,,2.3,314.78216552734375,349.0980987548828,
3,LABORATOR (2).pdf,without coating,numeric,54.4,cylindric radial cutter,,,,,4.0,45,806 104 263 544 080,1.0,,8.0,113.90049362182617,754.4068298339844,
4,LABORATOR (2).pdf,without coating,numeric,51.4,cylindric radial cutter,,,,,4.0,45,806 104 274 514 016,1.0,,1.6,452.5461883544922,349.0980987548828,
4,LABORATOR (2).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,45,806 104 274 524 016,1.0,,1.6,383.66575622558594,349.0980987548828,
4,LABORATOR (2).pdf,without coating,numeric,54.4,cylindric radial cutter,,,,,4.0,45,806 104 274 544 080,1.0,,8.0,194.1324920654297,754.4068298339844,
7,LABORATOR (2).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,45,806 104 277 524 014,1.0,,1.4,521.4302673339844,349.0980987548828,
2,LABORATOR (2).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,45,806 104 292 524 019,1.0,,1.9,114.17469024658203,495.9362030029297,
4,LABORATOR (2).pdf,without coating,numeric,52.4,radial cutter conical,all_catalogs_products/laborator-2/images/page45_xref1174.png,196,293,,4.0,45,806 104 304 524 018,1.0,,1.8,194.57467651367188,495.9362030029297,
4,LABORATOR (2).pdf,without coating,numeric,52.4,radial cutter conical,all_catalogs_products/laborator-2/images/page45_xref1174.png,196,293,,4.0,45,806 104 304 524 025,1.0,,2.5,274.8066864013672,495.9362030029297,
4,LABORATOR (2).pdf,without coating,numeric,52.4,radial cutter conical,all_catalogs_products/laborator-2/images/page45_xref1174.png,196,293,,4.0,45,806 104 304 524 060,1.0,,6.0,355.0946502685547,495.9362030029297,
3,LABORATOR (2).pdf,without coating,numeric,51.4,radial cutter conical,all_catalogs_products/laborator-2/images/page49_xref1255.png,149,158,,4.0,49,806 104 333 514 300,1.0,,30.0,226.17729949951172,454.62290954589844,
3,LABORATOR (2).pdf,without coating,numeric,51.4,radial cutter conical,all_catalogs_products/laborator-2/images/page49_xref1262.png,225,156,,4.0,49,806 104 333 514 450,1.0,,45.0,346.98529052734375,454.62290954589844,
5,LABORATOR (2).pdf,without coating,numeric,51.4,radial cutter conical,,,,,4.0,48,806 104 345 514 220,1.0,,22.0,113.8213882446289,754.4064025878906,
0,LABORATOR (2).pdf,without coating,numeric,52.4,radial cutter conical,,,,,4.0,48,806 104 350 524 160,1.0,,16.0,249.93736267089844,754.4064025878906,
0,LABORATOR (2).pdf,without coating,numeric,52.4,radial cutter conical,,,,,4.0,48,806 104 350 524 190,1.0,,19.0,330.2293395996094,754.4064025878906,
0,LABORATOR (2).pdf,without coating,numeric,52.4,radial cutter conical,,,,,4.0,48,806 104 350 524 220,1.0,,22.0,410.7093200683594,754.4064025878906,
1,LABORATOR (2).pdf,without coating,numeric,52.4,radial cutter conical,,,,,4.0,47,806 104 351 524 220,1.0,,22.0,113.84530258178711,445.2873077392578,
5,LABORATOR (2).pdf,without coating,numeric,50.4,radial cutter conical,,,,,4.0,47,806 104 355 504 220,1.0,,22.0,300.89988708496094,445.02659606933594,
5,LABORATOR (2).pdf,without coating,numeric,51.8,radial cutter conical,all_catalogs_products/laborator-2/images/page46_xref1212.png,142,208,,4.0,46,806 104 355 518 140,1.0,,14.0,112.62679290771484,600.7998352050781,
5,LABORATOR (2).pdf,without coating,numeric,51.8,radial cutter conical,all_catalogs_products/laborator-2/images/page46_xref1214.png,142,208,,4.0,46,806 104 355 518 160,1.0,,16.0,190.86679077148438,600.7998352050781,
5,LABORATOR (2).pdf,without coating,numeric,51.8,radial cutter conical,all_catalogs_products/laborator-2/images/page46_xref1216.png,142,208,,4.0,46,806 104 355 518 190,1.0,,19.0,269.2467803955078,600.7998352050781,
5,LABORATOR (2).pdf,without coating,numeric,51.8,radial cutter conical,all_catalogs_products/laborator-2/images/page46_xref1212.png,142,208,,4.0,46,806 104 355 518 220,1.0,,22.0,347.7667999267578,600.7998352050781,
5,LABORATOR (2).pdf,without coating,numeric,50.6,radial cutter conical,,,,,4.0,47,806 104 355A 506 140,1.0,,14.0,219.51813507080078,445.02659606933594,
6,LABORATOR (2).pdf,without coating,numeric,51.4,radial cutter conical,,,,,4.0,47,806 104 356 514 190,1.0,,19.0,113.84529495239258,736.9611511230469,
1,LABORATOR (2).pdf,without coating,numeric,50.8,radial cutter conical,,,,,4.0,46,806 104 361 508 100,1.0,,10.0,516.7198944091797,600.8630676269531,
1,LABORATOR (2).pdf,without coating,numeric,51.8,radial cutter conical,,,,,4.0,46,806 104 361 518 100,1.0,,10.0,438.2068176269531,600.8638000488281,
5,LABORATOR (2).pdf,without coating,numeric,51.4,radial cutter conical,,,,,4.0,49,806 104 365 514 220,1.0,,22.0,435.35948181152344,754.3315124511719,
7,LABORATOR (2).pdf,without coating,numeric,51.6,radial cutter conical,,,,,4.0,49,806 104 377 516 220,1.0,,22.0,515.6835479736328,754.3315124511719,
9,LABORATOR (2).pdf,without coating,numeric,51.4,radial cutter conical,all_catalogs_products/laborator-2/images/page49_xref1260.png,132,198,,4.0,49,806 104 379 514 300,1.0,,30.0,114.0452995300293,454.62290954589844,
7,LABORATOR (2).pdf,without coating,numeric,51.4,radial cutter conical,,,,,4.0,49,806 104 397 514 380,1.0,,38.0,141.48998641967773,754.4055480957031,
9,LABORATOR (2).pdf,without coating,numeric,51.4,radial cutter conical,all_catalogs_products/laborator-2/images/page49_xref1256.png,141,146,,4.0,49,806 104 399 514 320,1.0,,32.0,302.0205841064453,754.4055480957031,
0,LABORATOR (2).pdf,without coating,numeric,51.6,cylindric torus cutter,,,,,4.0,48,806 104 400 516 190,1.0,,19.0,113.76639938354492,445.02659606933594,
0,LABORATOR (2).pdf,without coating,numeric,51.6,cylindric torus cutter,,,,,4.0,48,806 104 400 516 220,1.0,,22.0,194.0543975830078,445.02659606933594,
5,LABORATOR (2).pdf,without coating,numeric,51.4,cylindric torus cutter,all_catalogs_products/laborator-2/images/page48_xref1248.png,196,156,,4.0,48,806 104 405 514 220,1.0,,22.0,367.0583953857422,445.02659606933594,
0,LABORATOR (2).pdf,without coating,numeric,51.4,,,,,,4.0,45,806 104 540 514 010,1.0,,1.0,515.6707458496094,495.9362030029297,
0,LABORATOR (2).pdf,without coating,numeric,52.4,,,,,,4.0,45,806 104 540 524 010,1.0,,1.0,435.38267517089844,495.9362030029297,
3,LABORATOR (2).pdf,without coating,numeric,54.4,,,,,,4.0,45,806 104 893 544 060,1.0,,6.0,274.36449432373047,754.4068298339844,
0,LABORATOR (2).pdf,without coating,numeric,52.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 140 526 012,3.0,,1.2,416.1762237548828,454.62269592285156,
1,LABORATOR (2).pdf,without coating,numeric,51.8,cutter cylindric blunt-edged,,,,,14.0,39,806 314 141 518 016,3.0,,1.6,108.61339569091797,591.8152160644531,
1,LABORATOR (2).pdf,without coating,numeric,52.8,cutter cylindric blunt-edged,,,,,14.0,39,806 314 141 528 016,3.0,1.6,1.6,108.61315155029297,576.5122375488281,
2,LABORATOR (2).pdf,without coating,numeric,48.4,cutter cylindric blunt-edged,,,,,14.0,41,806 314 142 484 017,3.0,,1.7,114.51666641235352,727.0594177246094,
2,LABORATOR (2).pdf,without coating,numeric,48.4,cutter cylindric blunt-edged,,,,,14.0,41,806 314 142 484 023,3.0,,2.3,194.80892181396484,727.0594177246094,
2,LABORATOR (2).pdf,without coating,numeric,50.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 142 506 017,3.0,,1.7,114.51317596435547,711.7554626464844,
2,LABORATOR (2).pdf,without coating,numeric,50.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 142 506 023,3.0,,2.3,194.80542755126953,711.7554626464844,
2,LABORATOR (2).pdf,without coating,numeric,51.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 142 516 014,3.0,,1.4,345.3129577636719,469.92579650878906,
2,LABORATOR (2).pdf,without coating,numeric,51.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 142 516 017,3.0,,1.7,114.51576232910156,696.4519348144531,
2,LABORATOR (2).pdf,without coating,numeric,51.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 142 516 023,3.0,,2.3,194.8033447265625,696.4514465332031,
2,LABORATOR (2).pdf,without coating,numeric,52.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 142 526 014,3.0,,1.4,345.3097686767578,454.62269592285156,
2,LABORATOR (2).pdf,without coating,numeric,52.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 142 526 017,3.0,,1.7,114.51466751098633,681.1484069824219,
2,LABORATOR (2).pdf,without coating,numeric,52.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 142 526 023,3.0,,2.3,194.80692291259766,681.1484069824219,
8,LABORATOR (2).pdf,without coating,numeric,51.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 198 516 023,3.0,,2.3,109.80077362060547,469.9262390136719,
8,LABORATOR (2).pdf,without coating,numeric,51.8,cutter cylindric blunt-edged,,,,,14.0,39,806 314 198 518 023,3.0,,2.3,177.49513244628906,591.8152160644531,
8,LABORATOR (2).pdf,without coating,numeric,52.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 198 526 023,3.0,2.3,2.3,109.80360412597656,454.62269592285156,
8,LABORATOR (2).pdf,without coating,numeric,52.8,cutter cylindric blunt-edged,,,,,14.0,39,806 314 198 528 023,3.0,,2.3,177.4939422607422,576.5122375488281,
9,LABORATOR (2).pdf,without coating,numeric,48.4,cutter cylindric blunt-edged,,,,,14.0,41,806 314 199 484 020,3.0,,2.0,299.0254821777344,726.7334899902344,
9,LABORATOR (2).pdf,without coating,numeric,48.4,cutter cylindric blunt-edged,,,,,14.0,41,806 314 199 484 023,3.0,,2.3,401.952880859375,726.8782043457031,
9,LABORATOR (2).pdf,without coating,numeric,50.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 199 506 020,3.0,,2.0,299.0220031738281,711.4295349121094,
9,LABORATOR (2).pdf,without coating,numeric,50.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 199 506 023,3.0,,2.3,401.94940185546875,711.5741882324219,
9,LABORATOR (2).pdf,without coating,numeric,51.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 199 516 012,3.0,,1.2,180.67027282714844,469.92579650878906,
9,LABORATOR (2).pdf,without coating,numeric,51.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 199 516 018,3.0,,1.8,251.5364532470703,469.92579650878906,
9,LABORATOR (2).pdf,without coating,numeric,51.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 199 516 020,3.0,,2.0,299.0210266113281,696.1259765625,
9,LABORATOR (2).pdf,without coating,numeric,51.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 199 516 023,3.0,,2.3,401.94842529296875,696.2707214355469,
9,LABORATOR (2).pdf,without coating,numeric,51.8,cutter cylindric blunt-edged,,,,,14.0,39,806 314 199 518 012,3.0,,1.2,246.3784408569336,591.8152160644531,
9,LABORATOR (2).pdf,without coating,numeric,51.8,cutter cylindric blunt-edged,,,,,14.0,39,806 314 199 518 018,3.0,,1.8,315.2603454589844,591.8152160644531,
9,LABORATOR (2).pdf,without coating,numeric,52.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 199 526 012,3.0,,1.2,180.66661071777344,454.62269592285156,
9,LABORATOR (2).pdf,without coating,numeric,52.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 199 526 018,3.0,,1.8,251.52952575683594,454.62269592285156,
9,LABORATOR (2).pdf,without coating,numeric,52.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 199 526 020,3.0,,2.0,299.01995849609375,680.8224182128906,
9,LABORATOR (2).pdf,without coating,numeric,52.6,cutter cylindric blunt-edged,,,,,14.0,41,806 314 199 526 023,3.0,,2.3,401.9473571777344,680.9672546386719,
9,LABORATOR (2).pdf,without coating,numeric,52.8,cutter cylindric blunt-edged,,,,,14.0,39,806 314 199 528 012,3.0,,1.2,246.37583923339844,576.5122375488281,
9,LABORATOR (2).pdf,without coating,numeric,52.8,cutter cylindric blunt-edged,,,,,14.0,39,806 314 199 528 018,3.0,,1.8,315.2577362060547,576.5122375488281,
8,LABORATOR (2).pdf,without coating,numeric,52.6,cylindric radial cutter,,,,,14.0,41,806 314 238 526 016,3.0,,1.6,487.03955078125,454.62269592285156,
9,LABORATOR (2).pdf,without coating,numeric,51.8,cylindric radial cutter,,,,,14.0,39,806 314 249 518 014,3.0,,1.4,384.1422424316406,591.8152160644531,
9,LABORATOR (2).pdf,without coating,numeric,52.8,cylindric radial cutter,,,,,14.0,39,806 314 249 528 014,3.0,,1.4,384.13963317871094,576.5122375488281,
0,LABORATOR (2).pdf,without coating,numeric,51.8,cylindric radial cutter,,,,,14.0,39,806 314 250 518 012,3.0,,1.2,453.0241394042969,591.8152160644531,
0,LABORATOR (2).pdf,without coating,numeric,52.8,cylindric radial cutter,,,,,14.0,39,806 314 250 528 012,3.0,,1.2,453.021484375,576.5122375488281,
7,LABORATOR (2).pdf,without coating,numeric,51.6,cylindric radial cutter,,,,,14.0,41,806 314 257 516 023,3.0,,2.3,436.2554473876953,306.03163146972656,
7,LABORATOR (2).pdf,without coating,numeric,52.6,cylindric radial cutter,,,,,14.0,41,806 314 257 526 023,3.0,,2.3,436.26341247558594,290.72853088378906,
4,LABORATOR (2).pdf,without coating,numeric,51.6,cylindric radial cutter,,,,,14.0,41,806 314 274 516 020,3.0,,2.0,515.6254272460938,306.03163146972656,
4,LABORATOR (2).pdf,without coating,numeric,52.6,cylindric radial cutter,,,,,14.0,41,806 314 274 526 020,3.0,,2.0,515.6321868896484,290.72853088378906,
7,LABORATOR (2).pdf,without coating,numeric,51.8,cylindric radial cutter,,,,,14.0,39,806 314 277 518 021,3.0,2.1,2.1,108.61336517333984,753.9693298339844,
1,LABORATOR (2).pdf,without coating,numeric,51.6,radial cutter conical,,,,,14.0,47,806 314 361 516 100,3.0,,10.0,413.38868713378906,736.9897155761719,
7,LABORATOR (2).pdf,without coating,numeric,52.6,,,,,,14.0,41,806 314 697 526 012,3.0,,1.2,271.14292907714844,290.72853088378906,
7,LABORATOR (2).pdf,without coating,numeric,52.6,,,,,,14.0,41,806 314 697 526 016,3.0,,1.6,349.94891357421875,290.72853088378906,
1,LABORATOR (2).pdf,without coating,numeric,51.6,radial cutter conical,,,,,16.0,47,806 316 361 516 100,3.0,,10.0,493.6206970214844,736.9897155761719,
0,LABORATOR (2).pdf,without coating,numeric,52.4,,,,,,4.0,51,807 104 030 524 027,1.0,,2.7,113.2325210571289,279.49171447753906,
0,LABORATOR (2).pdf,without coating,numeric,52.4,,,,,,4.0,51,807 104 030 524 045,1.0,,4.5,193.5208969116211,279.49171447753906,
1,LABORATOR (2).pdf,without coating,numeric,52.4,,,,,,4.0,51,807 104 041 524 080,1.0,,8.0,273.7509307861328,279.49171447753906,
1,LABORATOR (2).pdf,without coating,numeric,53.4,,,,,,4.0,51,807 104 041 534 080,1.0,,8.0,273.7545700073242,264.18873596191406,
1,LABORATOR (2).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,51,807 104 141 524 021,1.0,2.1,2.1,354.09356689453125,279.49171447753906,
1,LABORATOR (2).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,51,807 104 141 524 031,1.0,,3.1,434.44158935546875,279.49171447753906,
1,LABORATOR (2).pdf,without coating,numeric,53.4,cutter cylindric blunt-edged,,,,,4.0,51,807 104 141 534 050,1.0,,5.0,514.6751708984375,264.18873596191406,
1,LABORATOR (2).pdf,without coating,numeric,54.4,cutter cylindric blunt-edged,,,,,4.0,51,807 104 141 544 050,1.0,,5.0,514.6752319335938,249.3231430053711,
1,LABORATOR (2).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,51,807 104 161 524 050,1.0,,5.0,113.86680221557617,415.21360778808594,
1,LABORATOR (2).pdf,without coating,numeric,53.4,cutter cylindric blunt-edged,,,,,4.0,51,807 104 161 534 050,1.0,,5.0,113.86689758300781,400.29029846191406,
1,LABORATOR (2).pdf,without coating,numeric,54.4,cutter cylindric blunt-edged,,,,,4.0,51,807 104 161 544 050,1.0,,5.0,113.86688613891602,385.42469787597656,
7,LABORATOR (2).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,51,807 104 167 524 031,1.0,,3.1,194.1587677001953,415.21360778808594,
7,LABORATOR (2).pdf,without coating,numeric,53.4,cutter cylindric blunt-edged,,,,,4.0,51,807 104 167 534 031,1.0,,3.1,194.1588592529297,400.29029846191406,
8,LABORATOR (2).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,51,807 104 198 524 021,1.0,,2.1,274.44678497314453,415.21360778808594,
9,LABORATOR (2).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,51,807 104 199 524 031,1.0,,3.1,354.7323303222656,415.21360778808594,
9,LABORATOR (2).pdf,without coating,numeric,53.4,cutter cylindric blunt-edged,,,,,4.0,51,807 104 199 534 031,1.0,,3.1,354.7319793701172,400.29029846191406,
9,LABORATOR (2).pdf,without coating,numeric,54.4,cutter cylindric blunt-edged,,,,,4.0,51,807 104 199 544 031,1.0,,3.1,354.7324981689453,385.42469787597656,
3,LABORATOR (2).pdf,without coating,numeric,53.4,cylindric radial cutter,,,,,4.0,51,807 104 243 534 050,1.0,,5.0,113.86651611328125,552.0766296386719,
3,LABORATOR (2).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,51,807 104 263 524 050,1.0,,5.0,194.09668731689453,567.3805847167969,
3,LABORATOR (2).pdf,without coating,numeric,53.4,cylindric radial cutter,,,,,4.0,51,807 104 263 534 050,1.0,,5.0,194.09630584716797,552.0766296386719,
3,LABORATOR (2).pdf,without coating,numeric,54.4,cylindric radial cutter,,,,,4.0,51,807 104 263 544 050,1.0,,5.0,194.10053253173828,537.2126159667969,
1,LABORATOR (2).pdf,without coating,numeric,52.4,radial cutter conical,,,,,4.0,51,807 104 321 524 200,1.0,,20.0,113.81174087524414,754.4068298339844,
7,LABORATOR (2).pdf,without coating,numeric,52.4,radial cutter conical,,,,,4.0,51,807 104 327 524 200,1.0,,20.0,234.35350036621094,754.4068298339844,
4,LABORATOR (2).pdf,without coating,numeric,51.4,radial cutter conical,,,,,4.0,51,807 104 354 514 100,1.0,,10.0,354.73089599609375,754.4068298339844,
4,LABORATOR (2).pdf,without coating,numeric,51.4,radial cutter conical,,,,,4.0,51,807 104 354 514 140,1.0,,14.0,435.0228576660156,754.4068298339844,
4,LABORATOR (2).pdf,without coating,numeric,52.4,radial cutter conical,,,,,4.0,51,807 104 354 524 200,1.0,,20.0,515.3102722167969,754.4068298339844,
1,LABORATOR (2).pdf,without coating,numeric,51.8,,,,,,4.0,42,808 104 001 518 025,1.0,2.5,2.5,114.12541198730469,606.0938415527344,
1,LABORATOR (2).pdf,without coating,numeric,52.8,,,,,,4.0,42,808 104 001 528 025,1.0,2.5,2.5,114.11739730834961,591.2298278808594,
0,LABORATOR (2).pdf,without coating,numeric,52.8,,,,,,4.0,42,808 104 010 528 021,1.0,,2.1,194.4053726196289,591.2298278808594,
0,LABORATOR (2).pdf,without coating,numeric,52.8,,,,,,4.0,42,808 104 010 528 025,1.0,,2.5,274.6933898925781,591.2298278808594,
4,LABORATOR (2).pdf,without coating,numeric,52.8,,,,,,4.0,42,808 104 014 528 025,1.0,,2.5,354.9853973388672,591.2298278808594,
9,LABORATOR (2).pdf,without coating,numeric,51.8,cutter cylindric blunt-edged,,,,,4.0,42,808 104 199 518 014,1.0,,1.4,435.2814025878906,606.0938415527344,
9,LABORATOR (2).pdf,without coating,numeric,51.8,cutter cylindric blunt-edged,,,,,4.0,42,808 104 199 518 018,1.0,,1.8,515.5734710693359,606.0938415527344,
9,LABORATOR (2).pdf,without coating,numeric,52.8,cutter cylindric blunt-edged,,,,,4.0,42,808 104 199 528 014,1.0,,1.4,435.27337646484375,591.2298278808594,
9,LABORATOR (2).pdf,without coating,numeric,52.8,cutter cylindric blunt-edged,,,,,4.0,42,808 104 199 528 018,1.0,,1.8,515.5654602050781,591.2298278808594,
9,LABORATOR (2).pdf,without coating,numeric,52.8,cutter cylindric blunt-edged,,,,,4.0,42,808 104 199 528 025,1.0,,2.5,113.92599487304688,738.6313171386719,
0,LABORATOR (2).pdf,without coating,numeric,51.8,cylindric radial cutter,,,,,4.0,42,808 104 250 518 012,1.0,,1.2,194.16600036621094,753.5592956542969,
0,LABORATOR (2).pdf,without coating,numeric,51.8,cylindric radial cutter,,,,,4.0,42,808 104 250 518 016,1.0,,1.6,274.50596618652344,753.5592956542969,
0,LABORATOR (2).pdf,without coating,numeric,52.8,cylindric radial cutter,,,,,4.0,42,808 104 250 528 012,1.0,,1.2,194.21399688720703,738.6313171386719,
0,LABORATOR (2).pdf,without coating,numeric,52.8,cylindric radial cutter,,,,,4.0,42,808 104 250 528 016,1.0,,1.6,274.50596618652344,738.6313171386719,
7,LABORATOR (2).pdf,without coating,numeric,51.8,cylindric radial cutter,,,,,4.0,42,808 104 257 518 016,1.0,,1.6,354.8499755859375,753.5592956542969,
7,LABORATOR (2).pdf,without coating,numeric,51.8,cylindric radial cutter,,,,,4.0,42,808 104 257 518 023,1.0,,2.3,435.0859832763672,753.4953308105469,
7,LABORATOR (2).pdf,without coating,numeric,52.8,cylindric radial cutter,,,,,4.0,42,808 104 257 528 016,1.0,,1.6,354.79356384277344,738.6313171386719,
7,LABORATOR (2).pdf,without coating,numeric,52.8,cylindric radial cutter,,,,,4.0,42,808 104 257 528 023,1.0,,2.3,435.0859832763672,738.6313171386719,
4,LABORATOR (2).pdf,without coating,numeric,51.8,cylindric radial cutter,,,,,4.0,42,808 104 274 518 016,1.0,,1.6,515.3780364990234,753.4953308105469,
4,LABORATOR (2).pdf,without coating,numeric,52.8,cylindric radial cutter,,,,,4.0,42,808 104 274 528 016,1.0,,1.6,515.3780670166016,738.6313171386719,
6,LABORATOR (2).pdf,without coating,numeric,51.4,radial cutter conical,all_catalogs_products/laborator-2/images/page50_xref1278.png,133,161,,0.0,50,809 900 356 514 200,9.0,,20.0,349.5813903808594,572.2616882324219,
6,LABORATOR (2).pdf,without coating,numeric,52.4,radial cutter conical,all_catalogs_products/laborator-2/images/page50_xref1279.png,133,159,,0.0,50,809 900 356 524 200,9.0,,20.0,113.84540557861328,572.2616882324219,
4,LABORATOR (2).pdf,ac-crystal,numeric,52.4,,,,,,4.0,53,855 104 014 524 050,1.0,5.0,5.0,113.90036392211914,754.4068298339844,
7,LABORATOR (2).pdf,ac-crystal,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,53,855 104 107 524 050,1.0,,5.0,194.1344223022461,754.4068298339844,
3,LABORATOR (2).pdf,ac-crystal,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,53,855 104 173 524 035,1.0,,3.5,274.4226379394531,754.4068298339844,
7,LABORATOR (2).pdf,ac-crystal,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,53,855 104 197 524 040,1.0,,4.0,354.71482849121094,754.4068298339844,
3,LABORATOR (2).pdf,ac-crystal,numeric,52.4,cylindric radial cutter,,,,,4.0,53,855 104 243 524 035,1.0,,3.5,435.00315856933594,754.4068298339844,
2,LABORATOR (2).pdf,ac-crystal,numeric,52.4,radial cutter conical,,,,,4.0,53,855 104 372 524 120,1.0,,12.0,515.2333984375,754.4068298339844,
